,age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
16191,57,1,2,7,2,1,1,4,1,161,2,999,0,3,-2.9,92.963,-40.8,1.266,5076.2,0
16192,48,10,2,7,2,1,1,6,2,64,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,0
16193,39,2,2,2,2,1,2,4,1,213,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,0
16194,46,4,2,1,2,1,1,5,1,31,20,999,0,3,1.4,93.918,-42.7,4.96,5228.1,0
16195,35,1,1,7,2,1,1,3,2,255,2,999,1,2,-1.8,92.893,-46.2,1.291,5099.1,0
16196,38,1,1,3,1,1,2,4,2,98,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,0
16197,37,8,1,4,2,1,1,4,1,195,3,999,0,3,-2.9,92.963,-40.8,1.266,5076.2,0
16198,33,1,1,7,1,1,1,6,1,212,10,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
16199,30,4,2,7,2,1,1,6,4,111,3,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
16200,35,2,2,1,2,1,2,4,3,180,6,999,0,3,1.4,94.465,-41.8,4.864,5228.1,0
16201,40,9,1,4,2,1,1,3,2,333,1,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,0
16202,37,1,2,4,2,1,1,3,4,290,1,999,1,2,-1.8,92.893,-46.2,1.327,5099.1,0
16203,29,2,1,3,1,1,1,9,3,161,1,999,0,3,-0.1,93.2,-42.0,4.12,5195.8,0
16204,58,8,2,4,1,1,1,5,4,224,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,0
16205,42,2,1,1,1,1,2,4,3,166,2,999,0,3,1.4,94.465,-41.8,4.864,5228.1,0
16206,46,2,2,2,2,2,1,6,2,133,12,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
16207,42,1,2,7,1,1,1,6,3,68,2,999,0,3,1.4,93.444,-36.1,4.967,5228.1,0
16208,50,2,2,1,1,1,2,3,2,100,1,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
16209,34,2,2,1,1,1,1,5,3,285,5,999,0,3,1.4,93.918,-42.7,4.957,5228.1,0
16210,39,1,2,7,2,1,2,4,2,231,12,999,0,3,1.4,94.465,-41.8,4.864,5228.1,0
16211,44,2,2,1,2,2,2,4,1,165,4,999,0,3,1.4,94.465,-41.8,4.947,5228.1,0
16212,25,9,1,4,1,2,2,4,3,433,2,999,0,3,1.4,94.465,-41.8,4.864,5228.1,0
16213,30,8,1,7,2,1,1,9,5,13,3,999,0,3,-0.1,93.2,-42.0,4.021,5195.8,0
16214,48,2,2,1,1,1,1,3,3,79,2,999,1,2,-1.8,92.893,-46.2,1.334,5099.1,0
16215,26,10,1,6,1,1,2,3,2,126,1,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
16216,32,5,2,7,2,1,2,3,3,230,8,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
16217,25,1,1,8,2,1,2,9,1,643,4,999,0,3,-3.4,92.649,-30.1,0.714,5017.5,0
16218,32,10,1,4,2,1,1,3,3,240,1,999,1,2,-1.8,92.893,-46.2,1.281,5099.1,0
16219,24,8,1,4,2,1,2,3,5,64,1,999,0,3,1.1,93.994,-36.4,4.855,5191.0,0
16220,29,3,2,7,2,1,2,3,4,423,2,999,0,3,1.1,93.994,-36.4,4.855,5191.0,0
16221,31,2,2,3,1,1,2,3,3,81,4,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
16222,28,10,1,4,2,1,1,3,1,134,3,999,1,2,-1.8,92.893,-46.2,1.354,5099.1,0
16223,31,1,1,4,1,1,1,5,1,88,1,999,0,3,1.4,93.918,-42.7,4.96,5228.1,0
16224,50,7,3,7,1,1,1,9,4,59,4,999,0,3,-0.1,93.2,-42.0,4.076,5195.8,0
16225,49,2,2,1,2,1,1,5,3,42,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
16226,31,2,2,6,2,1,1,3,4,303,3,999,1,2,-1.8,92.893,-46.2,1.266,5099.1,0
16227,27,10,1,7,1,1,1,6,4,103,1,4,1,1,-2.9,92.201,-31.4,0.873,5076.2,0
16228,55,5,2,7,1,1,1,9,3,108,4,999,1,2,-0.1,93.2,-42.0,4.12,5195.8,0
16229,39,2,1,8,1,1,2,3,2,181,3,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
16230,37,10,1,6,1,1,2,4,5,43,2,999,0,3,1.4,94.465,-41.8,4.959,5228.1,0
16231,49,5,1,1,2,1,1,5,3,592,1,999,0,3,1.4,93.918,-42.7,4.957,5228.1,0
16232,50,7,2,7,1,1,2,4,5,414,2,999,0,3,1.4,94.465,-41.8,4.967,5228.1,0
16233,26,2,1,4,2,1,1,5,5,115,1,999,0,3,1.4,93.918,-42.7,4.957,5228.1,0
16234,49,1,2,7,1,1,2,3,5,152,1,999,0,3,-1.8,92.893,-46.2,1.259,5099.1,0
16235,48,10,1,6,2,1,1,2,2,159,3,999,0,3,-1.8,93.749,-34.6,0.646,5008.7,1
16236,42,1,2,7,2,1,1,9,5,184,2,999,0,3,-0.1,93.2,-42.0,4.021,5195.8,0
16237,26,1,2,4,1,1,1,5,2,260,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
16238,42,10,2,6,1,1,1,6,3,88,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
16239,43,1,2,4,2,1,1,3,5,141,1,999,1,2,-1.8,92.893,-46.2,1.25,5099.1,0
16240,39,1,2,4,2,1,1,5,1,353,4,999,0,3,1.4,93.918,-42.7,4.96,5228.1,0
16241,43,1,2,7,3,3,2,4,2,104,2,999,0,3,1.4,94.465,-41.8,4.961,5228.1,0
16242,47,2,2,2,2,1,1,6,5,167,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
16243,52,10,2,6,1,1,1,6,4,351,3,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
16244,37,2,2,2,1,1,1,9,5,68,1,999,0,3,-0.1,93.2,-42.0,4.021,5195.8,0
16245,43,12,2,4,1,1,2,3,3,35,3,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
16246,46,6,2,1,1,1,2,3,3,94,1,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
16247,48,10,2,6,1,1,1,5,3,72,4,999,0,3,1.4,93.918,-42.7,4.963,5228.1,0
16248,31,1,1,7,2,1,1,5,2,82,3,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
16249,45,2,3,3,2,1,2,3,3,572,1,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
16250,47,1,1,8,2,1,2,3,2,247,1,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
16251,43,1,2,7,2,1,1,5,2,24,1,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
16252,32,10,1,7,2,1,1,9,3,58,1,999,0,3,-0.1,93.2,-42.0,4.12,5195.8,0
16253,34,2,2,4,2,1,2,4,3,42,2,999,0,3,1.4,94.465,-41.8,4.959,5228.1,0
16254,70,4,2,1,1,1,1,1,4,91,1,999,1,2,-1.8,92.843,-50.0,1.538,5099.1,0
16255,39,1,1,8,1,2,2,4,1,152,2,999,0,3,1.4,94.465,-41.8,4.961,5228.1,0
16256,36,10,1,4,2,1,2,3,1,142,2,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
16257,25,1,1,4,2,1,2,4,4,1243,7,999,0,3,1.4,94.465,-41.8,4.958,5228.1,1
16258,40,2,2,1,1,1,1,9,2,181,1,999,1,2,-0.1,93.2,-42.0,4.153,5195.8,0
16259,43,2,3,1,2,1,1,5,5,1242,2,999,0,3,1.4,93.918,-42.7,4.963,5228.1,0
16260,40,2,2,3,1,1,2,3,3,32,1,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
16261,48,8,2,1,2,1,1,6,4,137,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,0
16262,58,6,2,4,1,1,1,9,4,477,1,999,0,3,-0.1,93.2,-42.0,4.076,5195.8,1
16263,38,2,1,3,1,1,2,3,3,252,5,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
16264,45,2,2,1,2,2,2,3,1,133,1,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
16265,62,6,2,7,1,1,2,7,3,595,1,999,0,3,-3.4,92.379,-29.8,0.781,5017.5,0
16266,34,2,2,3,2,1,1,2,5,157,2,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,0
16267,24,9,1,4,2,2,1,3,3,66,1,999,1,2,-1.8,92.893,-46.2,1.281,5099.1,0
16268,56,10,2,6,2,1,1,6,3,83,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
16269,58,3,2,7,1,1,2,3,2,437,2,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
16270,41,2,2,2,2,1,1,3,2,150,2,999,1,2,-1.8,92.893,-46.2,1.344,5099.1,0
16271,29,10,1,7,1,1,1,3,1,68,2,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,0
16272,30,2,2,3,2,1,1,3,2,167,2,999,1,2,-1.8,92.893,-46.2,1.291,5099.1,0
16273,32,1,1,7,2,2,1,6,1,128,2,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
16274,31,1,2,7,2,1,1,6,4,96,5,999,0,3,1.4,93.444,-36.1,4.962,5228.1,0
16275,58,2,2,3,2,1,1,9,4,308,1,6,1,1,-0.1,93.2,-42.0,4.076,5195.8,0
16276,36,1,1,7,2,1,1,2,4,274,2,999,0,3,-1.8,93.075,-47.1,1.41,5099.1,0
16277,29,10,2,6,1,1,2,4,5,29,1,999,0,3,1.4,94.465,-41.8,4.967,5228.1,0
16278,40,3,2,4,1,1,2,5,2,259,12,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
16279,30,10,1,6,2,1,1,5,1,136,5,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
16280,39,1,2,7,2,1,1,3,5,364,2,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,0
16281,50,10,1,6,2,2,1,4,4,78,1,999,0,3,-2.9,92.963,-40.8,1.26,5076.2,0
16282,18,9,1,8,1,1,2,3,3,110,1,999,2,2,-1.8,93.876,-40.0,0.672,5008.7,0
16283,35,2,2,4,2,2,2,3,5,272,2,999,0,3,1.1,93.994,-36.4,4.864,5191.0,0
16284,42,1,2,4,2,2,2,5,1,388,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
16285,47,5,2,3,1,1,1,4,2,132,4,999,0,3,-2.9,92.963,-40.8,1.262,5076.2,0
16286,47,5,2,7,1,1,1,9,5,107,2,999,0,3,-0.1,93.2,-42.0,4.021,5195.8,0
16287,26,8,2,4,2,1,1,5,5,442,12,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
16288,40,8,1,2,1,1,1,9,4,373,1,999,0,3,-0.1,93.2,-42.0,4.076,5195.8,0
16289,45,2,2,1,2,1,2,4,4,100,1,999,0,3,1.4,94.465,-41.8,4.866,5228.1,0
16290,60,6,2,1,1,1,1,6,1,143,2,15,2,2,-1.7,94.027,-38.3,0.896,4991.6,0
16291,23,9,1,4,2,1,1,3,3,78,2,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,0
16292,37,3,3,7,1,2,1,3,4,95,3,999,0,3,-1.8,92.893,-46.2,1.27,5099.1,0
16293,29,1,2,4,2,1,1,4,1,263,1,999,0,3,-2.9,92.963,-40.8,1.266,5076.2,1
16294,31,10,3,7,1,1,1,3,3,175,3,7,3,1,-1.8,93.876,-40.0,0.697,5008.7,1
16295,35,1,2,7,2,1,1,8,4,126,2,999,0,3,-3.4,92.431,-26.9,0.74,5017.5,0
16296,38,10,2,6,2,2,1,1,4,63,2,999,0,3,-1.8,92.843,-50.0,1.757,5099.1,1
16297,59,2,2,1,1,1,1,1,2,237,3,999,0,3,-1.8,92.843,-50.0,1.51,5099.1,1
16298,59,6,2,4,1,1,1,6,3,292,2,999,0,3,1.4,93.444,-36.1,4.967,5228.1,0
16299,47,8,3,4,1,1,2,3,3,125,1,999,0,3,1.1,93.994,-36.4,4.859,5191.0,0
16300,49,10,3,7,2,1,2,9,4,30,1,999,0,3,-0.1,93.2,-42.0,4.076,5195.8,0
16301,41,2,2,3,2,1,2,9,1,184,4,999,0,3,-0.1,93.2,-42.0,4.191,5195.8,0
16302,36,2,3,3,1,1,2,5,3,109,7,999,0,3,1.4,93.918,-42.7,4.963,5228.1,0
16303,35,10,2,6,1,1,1,6,4,38,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
16304,41,1,1,7,2,1,1,9,3,369,1,999,1,2,-0.1,93.2,-42.0,4.12,5195.8,0
16305,45,2,2,1,2,2,1,6,1,262,3,999,0,3,1.4,93.444,-36.1,4.965,5228.1,0
16306,42,8,2,7,1,1,1,10,3,179,1,6,1,1,-3.0,92.713,-33.0,0.715,5023.5,1
16307,32,10,1,4,1,1,2,4,1,68,3,999,0,3,1.4,94.465,-41.8,4.96,5228.1,0
16308,28,1,1,4,1,1,2,3,2,110,2,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
16309,54,1,2,1,2,1,1,9,2,127,4,999,0,3,-0.1,93.2,-42.0,4.153,5195.8,0
16310,50,3,2,7,1,1,2,9,2,209,1,999,0,3,-0.1,93.2,-42.0,4.7,5195.8,1
16311,46,1,1,7,1,1,1,5,5,142,10,999,0,3,1.4,93.918,-42.7,4.957,5228.1,0
16312,44,7,2,3,1,2,1,6,1,140,5,999,0,3,1.4,93.444,-36.1,4.965,5228.1,0
16313,44,11,2,3,1,1,2,4,5,9,8,999,0,3,1.4,94.465,-41.8,4.959,5228.1,0
16314,65,6,2,7,1,1,1,9,5,226,1,3,3,1,-3.4,92.649,-30.1,0.714,5017.5,1
16315,34,10,1,6,1,1,1,2,4,121,1,999,1,2,-1.8,93.075,-47.1,1.483,5099.1,0
16316,44,5,2,8,1,1,2,2,2,473,2,999,1,2,-1.8,93.749,-34.6,0.646,5008.7,1
16317,53,2,2,3,1,1,2,5,2,39,1,999,0,3,1.4,93.918,-42.7,4.955,5228.1,0
16318,25,7,2,6,2,1,2,4,3,394,2,999,0,3,1.4,94.465,-41.8,4.959,5228.1,0
16319,31,10,2,7,1,1,1,6,5,238,3,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
16320,38,2,1,1,1,1,1,3,3,207,1,999,1,2,-1.8,92.893,-46.2,1.334,5099.1,0
16321,29,7,2,7,1,1,1,9,4,157,2,999,0,3,-0.1,93.2,-42.0,4.076,5195.8,0
16322,31,2,1,3,1,2,2,4,5,70,2,999,0,3,1.4,94.465,-41.8,4.959,5228.1,0
16323,29,11,2,7,1,1,1,5,4,509,1,999,0,3,1.4,93.918,-42.7,4.958,5228.1,0
16324,34,2,2,3,2,1,2,3,4,399,5,999,0,3,1.1,93.994,-36.4,4.86,5191.0,0
16325,41,7,2,7,2,1,2,3,5,150,6,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
16326,21,9,1,8,2,2,1,3,1,374,2,999,0,3,-1.8,92.893,-46.2,1.354,5099.1,1
16327,43,7,2,7,2,1,1,1,3,239,1,999,0,3,-1.8,93.369,-34.8,0.651,5008.7,1
16328,48,10,2,4,2,1,1,6,1,711,1,999,0,3,-2.9,92.201,-31.4,0.861,5076.2,1
16329,35,1,2,6,1,1,1,5,2,139,1,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
16330,32,1,1,7,2,1,1,4,1,253,1,999,0,3,-2.9,92.963,-40.8,1.266,5076.2,1
16331,34,10,2,3,1,1,1,2,1,110,1,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,0
16332,37,8,1,4,1,1,1,5,2,108,1,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
16333,48,10,2,7,1,1,1,6,4,52,6,999,0,3,1.4,93.444,-36.1,4.962,5228.1,0
16334,53,5,1,6,1,1,1,5,2,72,5,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
16335,42,11,1,1,2,1,2,3,3,51,1,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
16336,36,3,2,7,1,2,2,3,5,180,1,999,0,3,1.1,93.994,-36.4,4.855,5191.0,0
16337,43,10,2,6,1,1,1,6,2,926,2,999,0,3,1.4,93.444,-36.1,4.966,5228.1,1
16338,23,8,1,4,1,1,1,5,4,1097,3,999,0,3,1.4,93.918,-42.7,4.963,5228.1,1
16339,51,5,2,7,2,1,2,9,5,288,1,999,0,3,-0.1,93.2,-42.0,4.021,5195.8,0
16340,60,1,2,3,2,1,1,6,4,259,1,999,0,3,1.4,93.444,-36.1,4.962,5228.1,0
16341,30,10,1,4,1,1,1,6,1,638,4,999,0,3,1.4,93.444,-36.1,4.963,5228.1,1
16342,56,7,2,3,3,3,1,6,4,141,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
16343,57,1,2,7,1,1,1,4,2,214,1,999,0,3,-2.9,92.963,-40.8,1.252,5076.2,0
16344,46,1,2,4,1,1,1,2,1,194,3,999,0,3,-1.8,93.749,-34.6,0.645,5008.7,1
16345,40,10,2,4,1,1,1,6,1,304,3,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
16346,32,1,1,7,2,2,1,3,4,195,1,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,0
16347,36,2,2,3,2,1,1,2,5,218,4,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,0
16348,55,10,2,3,2,1,2,4,2,183,2,999,0,3,1.4,94.465,-41.8,4.961,5228.1,0
16349,41,5,2,7,1,1,2,3,5,172,4,999,0,3,1.1,93.994,-36.4,4.859,5191.0,0
16350,27,2,2,1,1,1,2,3,2,19,9,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
16351,46,2,2,3,2,2,1,2,1,479,1,999,0,3,-1.8,93.075,-47.1,1.466,5099.1,0
16352,47,2,2,1,1,1,1,3,4,14,3,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,0
16353,23,9,1,4,2,1,1,5,3,139,5,999,0,3,1.4,93.918,-42.7,4.963,5228.1,0
16354,33,8,1,2,2,2,2,3,3,19,8,999,1,2,-1.8,92.893,-46.2,1.281,5099.1,0
16355,30,1,1,7,2,1,1,3,2,359,2,999,0,3,-1.8,92.893,-46.2,1.344,5099.1,0
16356,74,6,3,7,2,1,1,3,2,387,1,999,0,3,-1.8,93.876,-40.0,0.688,5008.7,1
16357,35,10,1,6,1,1,1,5,1,562,4,999,0,3,-1.7,94.215,-40.3,0.827,4991.6,1
16358,45,2,3,3,1,1,2,3,3,1162,2,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
16359,34,8,1,4,2,1,1,3,4,541,3,999,1,2,-1.8,92.893,-46.2,1.327,5099.1,0
16360,59,7,2,6,2,1,1,2,1,121,2,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,0
16361,35,5,3,7,2,1,1,6,1,961,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,1
16362,43,1,2,3,1,1,1,5,4,294,2,999,0,3,1.4,93.918,-42.7,4.958,5228.1,0
16363,57,3,2,8,1,1,1,5,4,384,4,999,0,3,1.4,93.918,-42.7,4.958,5228.1,0
16364,41,1,2,7,1,1,2,4,3,129,4,999,0,3,1.4,94.465,-41.8,4.864,5228.1,0
16365,38,10,3,4,1,1,1,6,3,190,9,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
16366,55,1,2,3,1,1,2,3,3,119,1,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
16367,52,5,2,7,2,1,2,3,2,311,1,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
16368,32,1,1,4,1,1,2,3,1,611,2,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
16369,27,8,1,7,1,1,1,1,1,139,6,999,1,2,-1.8,93.369,-34.8,0.652,5008.7,0
16370,31,2,2,1,2,1,2,3,1,159,3,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
16371,52,7,2,1,1,2,2,4,5,381,2,999,0,3,1.4,94.465,-41.8,4.967,5228.1,1
16372,29,2,2,3,2,1,1,3,5,14,4,999,0,3,-1.8,92.893,-46.2,1.25,5099.1,0
16373,32,1,2,4,2,1,1,5,1,67,2,999,0,3,1.4,93.918,-42.7,4.96,5228.1,0
16374,30,10,1,6,2,1,1,6,4,121,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
16375,47,10,2,6,2,2,1,5,4,58,4,999,0,3,1.4,93.918,-42.7,4.968,5228.1,0
16376,45,2,2,3,1,2,1,2,5,175,3,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,0
16377,49,1,2,4,2,1,1,6,3,90,2,999,0,3,-2.9,92.201,-31.4,0.879,5076.2,0
16378,45,3,2,7,1,1,2,4,5,49,4,999,0,3,1.4,94.465,-41.8,4.959,5228.1,0
16379,49,12,2,8,2,1,2,4,1,498,1,999,0,3,1.4,94.465,-41.8,4.865,5228.1,0
16380,44,8,2,4,2,2,1,3,1,283,1,999,1,2,-1.8,92.893,-46.2,1.264,5099.1,1
16381,39,7,2,7,1,1,1,5,1,175,1,999,0,3,1.4,93.918,-42.7,4.96,5228.1,0
16382,38,2,2,3,2,1,1,3,5,75,1,999,0,3,-1.8,92.893,-46.2,1.313,5099.1,0
16383,45,1,1,7,1,2,1,6,2,28,11,999,0,3,1.4,93.444,-36.1,4.963,5228.1,0
16384,32,1,1,7,1,1,1,6,3,172,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
16385,51,10,3,8,2,1,1,5,5,102,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
16386,46,10,1,7,1,1,1,6,4,185,2,999,0,3,1.4,93.444,-36.1,4.968,5228.1,0
16387,32,2,1,3,1,1,2,3,1,178,2,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
16388,37,1,2,7,1,1,1,5,1,332,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
16389,55,1,3,7,1,1,1,3,4,168,2,999,1,2,-1.8,92.893,-46.2,1.266,5099.1,0
16390,35,2,1,6,2,1,1,4,1,264,1,999,0,3,-2.9,92.963,-40.8,1.266,5076.2,1
16391,41,1,3,4,1,1,2,3,2,76,4,999,0,3,1.1,93.994,-36.4,4.857,5191.0,0
16392,37,10,2,6,2,1,1,5,5,252,6,999,0,3,1.4,93.918,-42.7,4.957,5228.1,0
16393,46,4,2,1,1,1,1,6,5,177,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
16394,33,2,1,3,1,1,2,4,4,67,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,0
16395,59,10,2,3,1,1,1,8,5,445,1,999,0,3,-3.4,92.431,-26.9,0.72,5017.5,1
16396,40,3,2,3,2,1,1,9,2,67,1,999,1,2,-0.1,93.2,-42.0,4.153,5195.8,0
16397,27,1,2,7,2,2,2,5,5,178,2,999,0,3,1.4,93.918,-42.7,4.959,5228.1,0
16398,31,1,1,7,1,1,1,8,4,334,1,999,0,3,-3.4,92.431,-26.9,0.733,5017.5,0
16399,29,5,1,7,2,1,1,5,1,138,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,0
16400,33,1,3,7,2,1,1,9,4,214,2,999,1,2,-0.1,93.2,-42.0,4.076,5195.8,0
16401,26,5,1,7,1,1,2,4,1,72,3,999,0,3,1.4,94.465,-41.8,4.865,5228.1,0
16402,39,1,1,7,2,1,2,4,1,398,2,999,0,3,1.4,94.465,-41.8,4.961,5228.1,0
16403,32,8,3,4,2,1,1,9,2,74,2,999,1,2,-0.1,93.2,-42.0,4.153,5195.8,0
16404,32,3,2,3,1,1,1,9,2,432,2,999,0,3,-0.1,93.2,-42.0,4.153,5195.8,0
16405,51,10,2,6,1,2,1,7,5,520,1,999,0,3,-3.4,92.379,-29.8,0.803,5017.5,1
16406,46,3,2,6,2,1,2,3,3,51,2,999,0,3,1.1,93.994,-36.4,4.858,5191.0,0
16407,43,5,2,7,2,1,1,3,3,12,7,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,0
16408,29,1,1,7,1,1,1,6,2,140,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,0
16409,32,9,2,4,2,1,1,2,4,753,1,999,0,3,-1.8,93.075,-47.1,1.365,5099.1,1
16410,43,1,2,4,2,1,1,4,1,153,1,999,0,3,-2.9,92.963,-40.8,1.266,5076.2,0
16411,33,1,1,7,2,2,1,6,4,66,6,999,0,3,1.4,93.444,-36.1,4.962,5228.1,0
16412,41,3,2,4,2,1,1,4,2,169,1,999,0,3,-2.9,92.963,-40.8,1.262,5076.2,1
16413,26,1,1,4,2,1,2,3,5,161,2,999,0,3,1.1,93.994,-36.4,4.855,5191.0,0
16414,35,5,2,7,2,1,1,9,3,265,2,999,0,3,-0.1,93.2,-42.0,4.12,5195.8,0
16415,31,11,2,7,1,1,1,6,3,95,5,999,0,3,1.4,93.444,-36.1,4.964,5228.1,0
16416,27,2,1,1,1,1,1,5,4,508,1,999,0,3,1.4,93.918,-42.7,4.968,5228.1,0
16417,36,5,2,7,1,1,1,9,3,75,1,999,0,3,-0.1,93.2,-42.0,4.12,5195.8,0
16418,35,2,1,6,1,1,1,4,1,71,1,999,0,3,-2.9,92.963,-40.8,1.266,5076.2,0
16419,54,10,1,7,3,3,2,3,2,686,1,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
16420,44,2,2,2,2,2,1,9,5,119,2,999,1,2,-0.1,93.2,-42.0,4.021,5195.8,0
16421,58,6,2,1,1,1,1,5,2,307,1,999,0,3,1.4,93.918,-42.7,4.961,5228.1,0
16422,36,2,1,4,2,1,2,4,3,835,1,999,0,3,1.4,94.465,-41.8,4.962,5228.1,1
16423,35,10,2,7,2,1,1,6,3,182,1,6,3,2,-1.7,94.027,-38.3,0.9,4991.6,1
16424,40,8,2,4,1,1,2,3,2,70,2,999,0,3,1.1,93.994,-36.4,4.856,5191.0,0
16425,34,1,2,4,1,1,2,4,2,83,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,0
16426,42,10,2,7,2,1,1,3,3,301,1,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,0
16427,30,8,2,7,2,1,1,3,1,109,2,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,0
16428,24,2,1,3,2,1,1,3,1,61,3,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,0
16429,56,10,2,6,2,1,2,3,4,124,3,999,0,3,1.1,93.994,-36.4,4.86,5191.0,0
16430,60,7,2,6,1,1,2,4,5,162,1,999,0,3,1.4,94.465,-41.8,4.967,5228.1,0
16431,34,7,1,7,2,1,2,4,5,19,2,999,0,3,1.4,94.465,-41.8,4.959,5228.1,0
16432,58,8,2,1,1,1,2,3,5,226,1,999,0,3,1.1,93.994,-36.4,4.864,5191.0,0
16433,36,1,1,4,1,1,1,9,4,40,5,999,0,3,-0.1,93.2,-42.0,4.076,5195.8,0
16434,30,8,3,3,2,1,2,3,4,49,1,999,0,3,1.1,93.994,-36.4,4.86,5191.0,0
16435,48,8,2,3,2,1,1,6,1,104,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,0
16436,43,2,2,2,2,1,1,2,5,19,4,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,0
16437,30,2,2,2,1,1,1,3,4,164,2,999,1,2,-1.8,92.893,-46.2,1.266,5099.1,0
16438,35,1,2,7,1,1,1,10,2,554,1,999,0,3,-3.0,92.713,-33.0,0.707,5023.5,0
16439,43,2,2,1,1,2,2,4,1,119,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,0
16440,41,1,3,7,1,1,1,5,1,128,2,999,0,3,-1.7,94.215,-40.3,0.793,4991.6,1
