V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
0.979023,0.770745,0.84639,0.288421,0.761134,0.24903,0.265711,0.783182,0.465608,0.503211,0.303879,0.708285,0.414665,0.64125,0.419848,0.460481,0.737535,0.62556,0.532492,0.578815,0.557293,0.473737,0.668444,0.498408,0.584994,0.435811,0.416033,0.313831,3.5e-05,0.0
0.976715,0.768606,0.861498,0.364196,0.761429,0.269566,0.261181,0.789214,0.460971,0.522633,0.306845,0.722398,0.411102,0.641459,0.267231,0.479197,0.70911,0.685331,0.529919,0.578656,0.560585,0.505896,0.665252,0.378665,0.594234,0.41902,0.417127,0.31359,0.000441,0.0
0.907715,0.775507,0.88735,0.179771,0.756507,0.279678,0.258136,0.727528,0.52201,0.557818,0.327565,0.741497,0.439894,0.563285,0.125448,0.380943,0.736555,0.724769,0.526002,0.570902,0.620423,0.420035,0.668268,0.454074,0.594565,0.570845,0.414236,0.30209,0.002919,0.0
0.929651,0.751336,0.859213,0.246844,0.770761,0.254776,0.266086,0.787698,0.463326,0.495245,0.311354,0.72563,0.420886,0.648833,0.261799,0.469175,0.705039,0.689847,0.530496,0.587167,0.567405,0.524348,0.675622,0.381691,0.54729,0.453565,0.41672,0.317458,0.008408,0.0
0.945043,0.781986,0.868273,0.243626,0.772138,0.257878,0.274003,0.775274,0.476982,0.513304,0.293159,0.683731,0.511128,0.548003,0.432402,0.46657,0.738229,0.702528,0.549619,0.587188,0.55658,0.507235,0.657308,0.353091,0.596152,0.472953,0.406735,0.299551,4e-05,0.0
0.98031,0.777935,0.782103,0.27283,0.78827,0.287479,0.26651,0.792055,0.443602,0.477949,0.34604,0.676483,0.422471,0.538228,0.431745,0.492924,0.795514,0.776961,0.526985,0.581181,0.557236,0.471527,0.661791,0.473156,0.634648,0.379864,0.417259,0.314962,0.000187,0.0
0.943085,0.773189,0.886237,0.220069,0.767219,0.271024,0.268188,0.785363,0.47613,0.504687,0.346236,0.742036,0.492935,0.612542,0.277435,0.452004,0.710296,0.641138,0.529062,0.58256,0.559593,0.520352,0.659784,0.349123,0.589299,0.477851,0.413293,0.306387,0.0003,0.0
0.966844,0.777072,0.822554,0.342492,0.755578,0.252964,0.253224,0.790326,0.424057,0.467868,0.460476,0.623164,0.398291,0.570776,0.358134,0.378965,0.574227,0.553883,0.592057,0.582041,0.567604,0.50713,0.665253,0.446885,0.607766,0.353359,0.425016,0.317588,7.8e-05,0.0
0.978728,0.751802,0.849601,0.187098,0.755868,0.268001,0.257017,0.787923,0.396003,0.53882,0.387041,0.711298,0.518454,0.635636,0.381855,0.431745,0.750438,0.643691,0.492482,0.578447,0.56316,0.536893,0.664936,0.344665,0.586075,0.413704,0.417765,0.313654,0.003815,0.0
0.979872,0.760842,0.843879,0.262292,0.760861,0.267004,0.260229,0.787706,0.437489,0.530179,0.269133,0.680742,0.373377,0.659361,0.382773,0.435485,0.703671,0.832541,0.511798,0.574968,0.557235,0.489563,0.663079,0.258057,0.603086,0.385719,0.417379,0.313511,0.001829,0.0
0.978604,0.769315,0.848114,0.280732,0.762521,0.25582,0.265191,0.784598,0.464752,0.506601,0.300419,0.720323,0.447206,0.657394,0.432576,0.447024,0.730796,0.579905,0.516581,0.578632,0.558066,0.482502,0.668554,0.434519,0.583115,0.442595,0.416259,0.313494,3.9e-05,0.0
0.95373,0.764796,0.85518,0.157539,0.776261,0.301859,0.260894,0.79405,0.420407,0.518738,0.28129,0.656407,0.470241,0.62644,0.452535,0.491909,0.723958,0.641072,0.679697,0.585676,0.56702,0.553026,0.659333,0.524125,0.600278,0.436995,0.415211,0.310103,0.000856,0.0
0.975651,0.768425,0.845202,0.298096,0.764276,0.2607,0.265981,0.785798,0.451785,0.510294,0.39263,0.751525,0.461731,0.664846,0.369507,0.448316,0.721017,0.627338,0.528678,0.579913,0.560775,0.499079,0.665922,0.408961,0.596463,0.33408,0.416932,0.313638,0.002438,0.0
0.971542,0.762871,0.838942,0.311689,0.765269,0.267183,0.266858,0.786165,0.46099,0.507487,0.342671,0.757357,0.481323,0.651967,0.275998,0.43562,0.727282,0.625476,0.561868,0.58295,0.562274,0.50727,0.66115,0.346843,0.613051,0.371229,0.416575,0.313868,0.007693,0.0
0.975363,0.771732,0.847463,0.361723,0.764879,0.259361,0.267169,0.784266,0.420366,0.525531,0.374134,0.747872,0.516888,0.658319,0.308184,0.471364,0.707212,0.655584,0.499145,0.580883,0.563558,0.51914,0.663657,0.457367,0.6069,0.424759,0.415993,0.313646,0.002952,0.0
0.898901,0.724119,0.872501,0.219111,0.773311,0.250636,0.264828,0.787078,0.520571,0.468442,0.241167,0.721813,0.395765,0.631025,0.345477,0.415151,0.737565,0.637581,0.561199,0.597661,0.567308,0.50196,0.684449,0.383945,0.620617,0.290172,0.410998,0.311874,0.017777,0.0
0.983906,0.755728,0.843654,0.173426,0.759564,0.269844,0.256947,0.78697,0.394908,0.540157,0.319642,0.710091,0.599557,0.625991,0.361468,0.450425,0.728364,0.692953,0.557259,0.577772,0.560721,0.526862,0.66339,0.230982,0.602506,0.42184,0.41785,0.313194,0.000234,0.0
0.942525,0.774346,0.870764,0.264066,0.772725,0.264396,0.267558,0.786923,0.439282,0.495257,0.238336,0.720398,0.559896,0.641658,0.426743,0.453089,0.714385,0.630479,0.550611,0.582006,0.559625,0.490228,0.662539,0.276613,0.595316,0.341686,0.418075,0.314791,0.000195,0.0
0.976592,0.770265,0.837548,0.325387,0.766066,0.267508,0.262876,0.789201,0.484346,0.4895,0.350351,0.726037,0.381592,0.57126,0.253357,0.454834,0.781209,0.701298,0.551321,0.578745,0.558669,0.501906,0.663156,0.319396,0.612204,0.384142,0.418179,0.314236,0.000428,0.0
0.932279,0.782026,0.827241,0.348346,0.751326,0.257977,0.257952,0.79565,0.39848,0.460908,0.450012,0.615204,0.407365,0.578693,0.382646,0.370195,0.589116,0.579726,0.667609,0.588846,0.570473,0.514009,0.67142,0.443469,0.589275,0.374301,0.426242,0.317235,0.007942,0.0
0.95245,0.772954,0.85517,0.235444,0.7727,0.275706,0.26824,0.787822,0.471333,0.506938,0.24897,0.702617,0.403832,0.636875,0.270303,0.444556,0.714423,0.672129,0.635025,0.581762,0.559676,0.517972,0.659269,0.15861,0.574828,0.499843,0.420231,0.312023,0.000155,0.0
0.978773,0.767348,0.853941,0.302514,0.762409,0.266009,0.262286,0.786297,0.490218,0.503929,0.203946,0.732143,0.540188,0.625573,0.345963,0.458103,0.713413,0.659316,0.570839,0.579887,0.559808,0.507877,0.663596,0.324288,0.609297,0.366581,0.417939,0.313783,0.000506,0.0
0.946348,0.780033,0.849782,0.302748,0.767041,0.267726,0.266604,0.792115,0.452574,0.502329,0.187405,0.690926,0.395456,0.660506,0.36025,0.423305,0.746711,0.63424,0.644398,0.580431,0.560626,0.512099,0.662688,0.277609,0.579116,0.398263,0.422009,0.315729,0.000545,0.0
0.940517,0.77486,0.865198,0.278899,0.768819,0.248709,0.266976,0.783872,0.444977,0.504556,0.298242,0.713856,0.493945,0.630638,0.429189,0.448513,0.741501,0.63785,0.604292,0.581565,0.557755,0.485326,0.663855,0.477179,0.558266,0.449304,0.421863,0.316362,0.000104,0.0
0.97759,0.768146,0.842085,0.30557,0.765751,0.266217,0.264852,0.787435,0.468208,0.510021,0.329937,0.732211,0.382778,0.658859,0.284432,0.436695,0.729182,0.633337,0.56713,0.578098,0.560239,0.507081,0.66379,0.34099,0.614504,0.375126,0.41707,0.313161,0.000501,0.0
0.960859,0.735582,0.851698,0.262202,0.748069,0.264315,0.260755,0.786415,0.484765,0.510718,0.212653,0.666751,0.345232,0.620712,0.294049,0.47907,0.754545,0.587944,0.61336,0.59283,0.56989,0.524973,0.656653,0.442542,0.587117,0.403903,0.415633,0.315767,0.023812,0.0
0.939802,0.77989,0.859832,0.199779,0.759927,0.248179,0.267233,0.787493,0.481483,0.508052,0.277835,0.698542,0.384483,0.648378,0.379792,0.466105,0.719269,0.620649,0.483831,0.58195,0.55906,0.498258,0.666663,0.507435,0.563761,0.535772,0.418237,0.311231,9e-05,0.0
0.946621,0.775599,0.876272,0.358607,0.768138,0.265829,0.265987,0.789666,0.410462,0.521162,0.36793,0.69696,0.349322,0.66892,0.387887,0.458136,0.728543,0.648769,0.569553,0.580871,0.559123,0.477269,0.666741,0.40083,0.570634,0.402375,0.416301,0.312995,0.000443,0.0
0.977587,0.765423,0.850075,0.283473,0.759966,0.258043,0.263548,0.786571,0.479669,0.508309,0.344503,0.722127,0.325016,0.658785,0.285161,0.450211,0.72875,0.643652,0.600094,0.578492,0.557547,0.478183,0.666868,0.452205,0.589196,0.467844,0.41578,0.31327,0.00093,0.0
0.958621,0.772235,0.852456,0.197001,0.769405,0.257966,0.270281,0.782729,0.467284,0.498688,0.243535,0.696148,0.44456,0.643857,0.385578,0.454711,0.713077,0.605785,0.508882,0.579125,0.561825,0.522396,0.666423,0.330793,0.504644,0.530979,0.416259,0.312881,0.000102,0.0
0.976741,0.768595,0.84606,0.311052,0.764376,0.263348,0.265261,0.786631,0.463331,0.509521,0.365203,0.752648,0.42901,0.655371,0.275937,0.430766,0.733658,0.61569,0.550953,0.578531,0.560997,0.514113,0.664554,0.415315,0.611691,0.369247,0.417142,0.313324,0.000764,0.0
0.937158,0.778927,0.887162,0.385587,0.760238,0.272998,0.2633,0.790266,0.4557,0.533886,0.319273,0.715043,0.394025,0.627275,0.264404,0.436277,0.741825,0.700935,0.666137,0.583534,0.563893,0.54918,0.660838,0.459797,0.595003,0.505437,0.420315,0.318296,0.000797,0.0
0.975646,0.768899,0.832002,0.294549,0.76941,0.264245,0.268556,0.784807,0.439119,0.511061,0.354184,0.753434,0.518848,0.665621,0.350257,0.450052,0.713448,0.618766,0.563509,0.581481,0.557856,0.470345,0.664278,0.290635,0.605102,0.326471,0.41641,0.313517,0.004121,0.0
0.98524,0.754923,0.814012,0.140904,0.773164,0.294542,0.257122,0.792797,0.390759,0.540234,0.270651,0.66418,0.484412,0.64295,0.387515,0.44329,0.732431,0.680346,0.573372,0.578107,0.55825,0.494851,0.664378,0.516566,0.616138,0.409083,0.416919,0.313312,0.000584,0.0
0.946199,0.783586,0.868601,0.362268,0.768749,0.273815,0.26724,0.790222,0.409037,0.534198,0.388664,0.725611,0.467473,0.659575,0.416853,0.436326,0.738956,0.61466,0.593395,0.584065,0.559624,0.503656,0.666215,0.338045,0.548073,0.426352,0.426033,0.318205,2.9e-05,0.0
0.977088,0.771464,0.852324,0.357826,0.763253,0.261084,0.264614,0.787004,0.43752,0.526534,0.34366,0.701188,0.338566,0.670391,0.340007,0.484377,0.70674,0.666083,0.514831,0.578135,0.557398,0.465581,0.668131,0.412211,0.582597,0.369538,0.416197,0.31355,0.000678,0.0
0.951079,0.773107,0.861227,0.232095,0.767657,0.252136,0.271259,0.781658,0.459002,0.503372,0.265755,0.716083,0.50682,0.635918,0.357302,0.459269,0.707491,0.626879,0.499082,0.582824,0.561104,0.514859,0.665798,0.439504,0.565123,0.455221,0.417927,0.311122,0.001621,0.0
0.979727,0.769963,0.846308,0.279372,0.762536,0.253073,0.265754,0.783146,0.464017,0.507329,0.27286,0.719311,0.477607,0.653669,0.412971,0.458925,0.71869,0.615552,0.554132,0.579305,0.557332,0.475519,0.667448,0.432956,0.590274,0.440918,0.415984,0.31351,5e-05,0.0
0.980301,0.770391,0.838605,0.277317,0.764601,0.255166,0.265544,0.783958,0.468489,0.503285,0.246319,0.693613,0.42386,0.639551,0.426254,0.470499,0.726355,0.650129,0.563997,0.579138,0.556147,0.46429,0.666493,0.353863,0.592873,0.446679,0.415998,0.313608,3.5e-05,0.0
0.946526,0.770335,0.86471,0.197875,0.763682,0.269764,0.267385,0.787036,0.504068,0.478228,0.202617,0.703368,0.429558,0.636862,0.435648,0.412461,0.739288,0.675313,0.687366,0.580514,0.563546,0.541715,0.657769,0.26502,0.614035,0.376857,0.417689,0.313995,0.003075,0.0
0.940817,0.776866,0.870601,0.361396,0.76566,0.269028,0.266888,0.781827,0.459485,0.536627,0.21832,0.702066,0.536693,0.612945,0.366961,0.458633,0.712298,0.676492,0.58227,0.578281,0.564782,0.554287,0.665214,0.373493,0.52838,0.429063,0.404087,0.314865,0.001476,0.0
0.950537,0.772974,0.860483,0.27673,0.766955,0.269181,0.26921,0.787019,0.455815,0.498156,0.204178,0.687917,0.411385,0.64624,0.375093,0.424404,0.743483,0.61953,0.666336,0.582333,0.559312,0.495284,0.664362,0.281209,0.575681,0.502565,0.417907,0.315153,0.002889,0.0
0.937747,0.777276,0.829966,0.134897,0.783229,0.293755,0.26824,0.788397,0.492166,0.529906,0.286793,0.689643,0.435822,0.627264,0.389714,0.466956,0.69064,0.644783,0.534463,0.584635,0.558015,0.489047,0.664117,0.521085,0.575158,0.535215,0.405212,0.308578,2.6e-05,0.0
0.93815,0.76318,0.865539,0.324471,0.773138,0.25615,0.263508,0.78845,0.460848,0.505124,0.226453,0.670791,0.277968,0.663278,0.37465,0.41295,0.754036,0.6269,0.625862,0.582162,0.562588,0.509707,0.666041,0.38775,0.578424,0.392609,0.418478,0.315974,0.000389,0.0
0.975629,0.760511,0.85373,0.257308,0.759009,0.264807,0.261763,0.787033,0.491578,0.501527,0.329878,0.764043,0.50778,0.628616,0.257352,0.453988,0.723323,0.645217,0.6293,0.582148,0.559213,0.494092,0.664534,0.397956,0.586025,0.577828,0.415597,0.313492,0.003794,0.0
0.979635,0.769949,0.842226,0.283257,0.762378,0.251893,0.265304,0.78405,0.471174,0.503726,0.267222,0.685098,0.357866,0.645714,0.42954,0.466646,0.733294,0.64447,0.548563,0.578443,0.55658,0.466001,0.66761,0.423624,0.587397,0.441641,0.415919,0.313687,5e-05,0.0
0.979346,0.768349,0.843855,0.271436,0.763223,0.257898,0.264569,0.785713,0.462416,0.511593,0.343895,0.715947,0.37773,0.66808,0.372732,0.470053,0.710089,0.66753,0.586895,0.578689,0.557596,0.473151,0.666886,0.377538,0.588591,0.442016,0.415751,0.313184,7.7e-05,0.0
0.95133,0.779742,0.865121,0.267582,0.767801,0.259879,0.269664,0.784922,0.432022,0.494554,0.29938,0.723543,0.545729,0.628519,0.441278,0.44161,0.745418,0.610784,0.586269,0.581514,0.558846,0.49155,0.664401,0.391631,0.561156,0.457985,0.418351,0.315531,7.7e-05,0.0
0.97937,0.775148,0.833703,0.309623,0.766556,0.251235,0.267616,0.782099,0.454282,0.496354,0.298829,0.723995,0.530349,0.603366,0.406542,0.463752,0.748883,0.676128,0.517205,0.579885,0.560844,0.51053,0.663469,0.423576,0.618785,0.371341,0.417231,0.314212,3.9e-05,0.0
0.9745,0.759233,0.85633,0.258452,0.760803,0.277399,0.258834,0.793194,0.512135,0.496253,0.294339,0.708338,0.298436,0.644201,0.408204,0.405001,0.77674,0.483681,0.469309,0.577177,0.559888,0.509303,0.669123,0.301792,0.561569,0.597607,0.416915,0.313192,0.00127,0.0
0.979627,0.770399,0.842396,0.282956,0.762765,0.252075,0.265565,0.783674,0.467947,0.503342,0.273223,0.697474,0.406004,0.641554,0.424485,0.465775,0.732205,0.639366,0.548382,0.578884,0.556696,0.468308,0.66748,0.425171,0.588603,0.441345,0.415991,0.313715,7.7e-05,0.0
0.981304,0.758656,0.851909,0.224573,0.756937,0.262766,0.258367,0.787134,0.453881,0.522384,0.3229,0.702047,0.42114,0.630361,0.27385,0.486158,0.73655,0.613422,0.64742,0.580695,0.566187,0.553945,0.66257,0.388894,0.611441,0.425799,0.41716,0.313199,0.000186,0.0
0.977818,0.767452,0.844873,0.275757,0.762816,0.259051,0.264433,0.786834,0.462609,0.51108,0.377997,0.714279,0.324386,0.674742,0.385196,0.45345,0.726062,0.629679,0.544263,0.577933,0.559466,0.48905,0.66745,0.40718,0.585151,0.454488,0.415873,0.313154,0.000401,0.0
0.936982,0.770659,0.868337,0.238304,0.772509,0.252981,0.267357,0.786794,0.446064,0.487446,0.273502,0.690618,0.396976,0.638401,0.401506,0.46057,0.734446,0.615939,0.48223,0.580612,0.558884,0.473691,0.665057,0.382346,0.586595,0.432315,0.41615,0.314771,7e-05,0.0
0.944062,0.775464,0.86932,0.38744,0.76776,0.269206,0.268593,0.784506,0.44478,0.532509,0.244117,0.695921,0.443363,0.630119,0.345253,0.417101,0.748467,0.609449,0.627875,0.580606,0.56035,0.536005,0.668666,0.395806,0.559244,0.466698,0.419074,0.311396,0.001136,0.0
0.979035,0.768485,0.846861,0.28909,0.762405,0.25607,0.265587,0.783449,0.474792,0.504198,0.25358,0.737262,0.504115,0.638701,0.314419,0.439255,0.730815,0.597891,0.579815,0.579637,0.557938,0.490128,0.665416,0.44303,0.604709,0.468827,0.416168,0.313442,0.000502,0.0
0.95082,0.777755,0.86093,0.249701,0.766444,0.259857,0.268407,0.787903,0.442903,0.501066,0.391241,0.720112,0.397326,0.643847,0.373717,0.457538,0.735377,0.647781,0.545149,0.580764,0.558608,0.48779,0.665979,0.403164,0.560395,0.437472,0.421203,0.314856,0.000173,0.0
0.973483,0.766931,0.863661,0.366622,0.764217,0.283005,0.259738,0.793784,0.469033,0.515308,0.295324,0.713756,0.383872,0.641869,0.399524,0.426964,0.75873,0.504898,0.36696,0.576693,0.562331,0.528444,0.668592,0.29405,0.572875,0.436238,0.4185,0.313625,0.000443,0.0
0.978118,0.767544,0.846318,0.290096,0.762219,0.256171,0.265812,0.783371,0.474678,0.503929,0.253604,0.737306,0.5045,0.638913,0.314682,0.439372,0.730839,0.598285,0.579118,0.580243,0.558211,0.48944,0.665051,0.443223,0.604133,0.46834,0.416071,0.31354,0.001589,0.0
0.950471,0.774861,0.841708,0.221453,0.761491,0.251662,0.267954,0.785978,0.391697,0.502955,0.282231,0.690046,0.547566,0.616542,0.376946,0.477148,0.772626,0.589103,0.660119,0.583936,0.566792,0.542924,0.665984,0.432538,0.567974,0.39994,0.416726,0.315485,0.003318,0.0
0.926081,0.747959,0.857883,0.424718,0.754363,0.28289,0.261919,0.759636,0.429048,0.502831,0.302221,0.726517,0.397713,0.663227,0.29558,0.459196,0.738662,0.698717,0.639754,0.607295,0.546385,0.48593,0.651894,0.385617,0.614769,0.45826,0.414868,0.32002,0.034297,0.0
0.936211,0.776563,0.862589,0.194582,0.765547,0.251255,0.270605,0.783305,0.483173,0.513728,0.293907,0.682186,0.32484,0.64715,0.392607,0.446353,0.726381,0.576869,0.475538,0.580968,0.557086,0.493197,0.668759,0.46294,0.555582,0.529524,0.420846,0.313558,0.0,0.0
0.977982,0.769,0.846205,0.272147,0.764413,0.261202,0.264926,0.785886,0.452345,0.509528,0.392134,0.758349,0.507566,0.658021,0.375487,0.455154,0.718711,0.614679,0.54821,0.579608,0.558789,0.487781,0.667505,0.386037,0.58523,0.442473,0.416246,0.313287,0.000389,0.0
0.94463,0.771263,0.870208,0.265933,0.764405,0.260516,0.26793,0.785082,0.454248,0.49861,0.286362,0.7323,0.511179,0.634651,0.36718,0.414955,0.754552,0.568617,0.649924,0.581514,0.559015,0.500061,0.668028,0.447832,0.55738,0.582802,0.41567,0.315367,0.001766,0.0
0.94287,0.784375,0.838044,0.275259,0.768029,0.254834,0.273192,0.77988,0.485174,0.55785,0.361221,0.698289,0.344123,0.648939,0.355471,0.430386,0.712979,0.679154,0.608921,0.586582,0.559565,0.539902,0.665765,0.422315,0.541386,0.338845,0.41573,0.303164,0.0007,0.0
0.946878,0.780836,0.86471,0.239075,0.769769,0.258999,0.274289,0.776889,0.488522,0.533674,0.312157,0.692882,0.45231,0.596983,0.433942,0.439717,0.726501,0.601485,0.522229,0.588212,0.552841,0.485328,0.663757,0.384151,0.567596,0.425726,0.415293,0.300525,0.000623,0.0
0.965952,0.744377,0.823134,0.23637,0.759092,0.262225,0.267027,0.783421,0.430066,0.520725,0.289461,0.704505,0.416653,0.660216,0.296069,0.409649,0.725452,0.760839,0.563055,0.58578,0.558936,0.460677,0.657129,0.318982,0.595312,0.601286,0.413307,0.314447,0.01986,0.0
0.978903,0.772135,0.84893,0.309608,0.762974,0.253025,0.266456,0.782392,0.455322,0.509053,0.292706,0.743756,0.558605,0.647226,0.395733,0.450609,0.717897,0.628603,0.516068,0.579569,0.562605,0.524912,0.66472,0.4845,0.612497,0.367614,0.417111,0.313738,3.9e-05,0.0
0.959516,0.750355,0.826909,0.322486,0.763264,0.266237,0.270574,0.784821,0.456289,0.505974,0.339933,0.733183,0.408836,0.668607,0.312775,0.440424,0.726416,0.645433,0.543461,0.590482,0.567349,0.504879,0.655498,0.346909,0.609097,0.378383,0.414859,0.315064,0.022394,0.0
0.979496,0.771139,0.838422,0.293302,0.768705,0.265296,0.26606,0.784746,0.457422,0.508029,0.235263,0.730322,0.573123,0.646554,0.422684,0.454379,0.711754,0.62171,0.531461,0.579864,0.560266,0.505433,0.663396,0.255448,0.61414,0.370852,0.417328,0.313446,0.000389,0.0
0.949507,0.773581,0.887908,0.268553,0.762664,0.258919,0.269336,0.781762,0.48735,0.50267,0.259646,0.704549,0.405547,0.617685,0.30922,0.445001,0.717647,0.643195,0.499174,0.579468,0.561212,0.528439,0.663191,0.503001,0.559094,0.314362,0.41123,0.307062,0.000506,0.0
0.961683,0.774704,0.861641,0.305996,0.766721,0.255993,0.261999,0.776031,0.450023,0.508056,0.315425,0.739983,0.501717,0.659314,0.441946,0.432773,0.738133,0.585237,0.537817,0.578097,0.571811,0.477313,0.654178,0.468408,0.586197,0.336426,0.421578,0.318817,0.000389,0.0
0.931419,0.785774,0.851207,0.227191,0.767756,0.262329,0.270084,0.784772,0.498472,0.548677,0.372476,0.690632,0.330719,0.62053,0.395506,0.454669,0.723593,0.656963,0.547961,0.589937,0.553234,0.476002,0.665,0.324248,0.577228,0.438568,0.42648,0.313833,0.000348,0.0
0.979164,0.755673,0.865642,0.251684,0.752455,0.265536,0.256938,0.787257,0.484867,0.513029,0.202745,0.739138,0.522198,0.597748,0.202646,0.38451,0.752158,0.693806,0.554833,0.575874,0.552999,0.483605,0.666116,0.446287,0.587149,0.600139,0.417023,0.313665,0.001166,0.0
0.944194,0.771798,0.860005,0.298057,0.771251,0.271514,0.268949,0.785877,0.457659,0.515147,0.295926,0.692334,0.331442,0.652184,0.324537,0.424421,0.732216,0.669983,0.67593,0.579639,0.560268,0.514511,0.663363,0.266385,0.584712,0.391968,0.411117,0.311927,0.001078,0.0
0.921709,0.768356,0.862705,0.180415,0.758504,0.264952,0.263328,0.790349,0.455561,0.513646,0.187941,0.698727,0.540803,0.603124,0.244463,0.486996,0.736973,0.562244,0.616109,0.582687,0.559836,0.514544,0.658152,0.329323,0.612068,0.370174,0.410011,0.304545,0.003203,0.0
0.914199,0.781098,0.860341,0.201934,0.767786,0.25781,0.252569,0.738375,0.522187,0.512833,0.307977,0.733625,0.429149,0.64763,0.523324,0.403808,0.752427,0.64069,0.647312,0.568035,0.625645,0.471039,0.638905,0.447668,0.547867,0.313695,0.408712,0.314079,0.002493,0.0
0.980261,0.772091,0.803788,0.259606,0.783284,0.293324,0.263714,0.793478,0.455167,0.495878,0.306024,0.693032,0.43914,0.605954,0.431896,0.478713,0.742618,0.724754,0.543564,0.580532,0.559527,0.490076,0.663067,0.497733,0.625622,0.374535,0.417204,0.314151,3.9e-05,0.0
0.948897,0.784854,0.836593,0.274726,0.769684,0.256631,0.272219,0.78204,0.463994,0.543996,0.351432,0.727439,0.465179,0.649189,0.340188,0.434369,0.710763,0.677478,0.618725,0.586417,0.560939,0.54211,0.664295,0.38423,0.544748,0.346552,0.419053,0.306327,6e-05,0.0
0.97684,0.767983,0.858734,0.365168,0.762659,0.272227,0.261085,0.789643,0.473375,0.518554,0.201402,0.685024,0.373172,0.639359,0.344584,0.466582,0.723168,0.630369,0.485947,0.577959,0.559893,0.501707,0.665542,0.314317,0.592275,0.429077,0.41741,0.313673,0.000591,0.0
